probe_id	symbol
33081	101927404	LOC101927404
33082	105372168	LOC105372168
33083	107985128	LINC01916
33084	105372169	LOC105372169
33085	1005	CDH7
33086	105372170	LOC105372170
33087	28513	CDH19
33088	100847002	MIR5011
33089	92126	DSEL
33090	643542	DSEL-AS1
33091	105372174	LOC105372174
33092	105372173	LOC105372173
33093	105372172	LOC105372172
33094	101927430	LINC01903
33095	105372175	LINC01912
33096	54495	TMX3
33097	79839	CCDC102B
33098	107985134	LOC107985134
33099	107985135	LOC107985135
33100	107985136	LOC107985136
33101	220164	DOK6
33102	105372179	LOC105372179
33103	105372178	LOC105372178
33104	107985138	LOC107985138
33105	10666	CD226
33106	25914	RTTN
33107	105372180	LOC105372180
33108	107985158	LOC107985158
33109	9306	SOCS6
33110	101927481	LINC01909
33111	102724895	LIVAR
33112	101060542	LINC01910
33113	112268215	LOC112268215
33114	105376872	LOC105376872
33115	220158	GTSCR1
33116	107985166	LOC107985166
33117	105372185	LOC105372185
33118	105372188	LOC105372188
33119	105372187	LOC105372187
33120	107985179	LOC107985179
33121	100505776	LINC01541
33122	105372186	LOC105372186
33123	102724913	LINC01899
33124	105376873	LOC105376873
33125	102725148	LOC102725148
33126	105372189	LOC105372189
33127	147381	CBLN2
33128	81832	NETO1
33129	100847083	MIR548AV
33130	100505797	NETO1-DT
33131	400655	LINC02864
33132	100505817	LINC02582
33133	105372190	LOC105372190
33134	105372191	LOC105372191
33135	201456	FBXO15
33136	29090	TIMM21
33137	1528	CYB5A
33138	644041	C18orf63
33139	101927606	LINC01922
33140	125704	DIPK1C
33141	55748	CNDP2
33142	84735	CNDP1
33143	55628	ZNF407
33144	400657	ZNF407-AS1
33145	107985130	LOC107985130
33146	105376874	LOC105376874
33147	284273	PTGR3
33148	10194	TSHZ1
33149	105372200	LOC105372200
33150	284274	SMIM21
33151	107985177	LOC107985177
33152	105372201	LOC105372201
33153	105372202	LOC105372202
33154	100505853	LINC01898
33155	105372203	LOC105372203
33156	105372204	LOC105372204
33157	339298	LOC339298
33158	105372206	LOC105372206
33159	105372207	LINC01893
33160	105372208	LOC105372208
33161	105372210	LOC105372210
33162	105372209	LOC105372209
33163	105372211	LOC105372211
33164	9658	ZNF516
33165	101927989	ZNF516-AS1
33166	400658	ZNF516-DT
33167	284276	LINC00908
33168	400660	LINC00683
33169	101927651	LINC01927
33170	107985151	LOC107985151
33171	105372212	LOC105372212
33172	400661	LINC01879
33173	105372213	LOC105372213
33174	100131655	ZNF236-DT
33175	7776	ZNF236
33176	105372214	LOC105372214
33177	4155	MBP
33178	105372217	LOC105372217
33179	107987261	LOC107987261
33180	2587	GALR1
33181	107985171	LOC107985171
33182	107985172	LOC107985172
33183	107985129	LOC107985129
33184	101927715	LINC01029
33185	105372218	LOC105372218
33186	105372219	LOC105372219
33187	105372220	LOC105372220
33188	105372221	LOC105372221
33189	105372224	LOC105372224
33190	645321	LINC01896
33191	27164	SALL3
33192	105372225	LOC105372225
33193	374868	ATP9B
33194	105372226	LOC105372226
33195	107985149	LOC107985149
33196	4772	NFATC1
33197	107985163	LOC107985163
33198	101927897	LOC101927897
33199	107985162	LOC107985162
33200	102723506	LOC102723506
33201	284240	LOC284240
33202	105372228	LOC105372228
33203	284241	CTDP1-DT
33204	9150	CTDP1
33205	105376875	LOC105376875
33206	26251	KCNG2
33207	80148	SLC66A2
33208	440498	HSBP1L1
33209	10907	TXNL4A
33210	79863	RBFA
33211	100506070	RBFADN
33212	22850	ADNP2
33213	100130522	PARD6G-AS1
33214	84552	PARD6G
33215	375690	WASH5P
33216	105376912	LOC105376912
33217	100422919	MIR1302-11
33218	641702	FAM138F
33219	81099	OR4F17
33220	399844	LINC01002
33221	101928344	LOC101928344
33222	107985295	LOC107985295
33223	8612	PLPP2
33224	54531	MIER2
33225	51298	THEG
33226	126567	C2CD4C
33227	25759	SHC2
33228	284451	ODF3L2
33229	8174	MADCAM1
33230	105372232	MADCAM1-AS1
33231	91978	TPGS1
33232	997	CDC34
33233	3004	GZMM
33234	105372233	BSG-AS1
33235	682	BSG
33236	610	HCN2
33237	107987266	LOC107987266
33238	5442	POLRMT
33239	105372234	LOC105372234
33240	27006	FGF22
33241	55658	RNF126
33242	10272	FSTL3
33243	400668	PRSS57
33244	5064	PALM
33245	126353	MISP
33246	101928450	LOC101928450
33247	107985343	LINC01836
33248	5725	PTBP1
33249	100616459	MIR4745
33250	79948	PLPPR3
33251	100422854	MIR3187
33252	566	AZU1
33253	5657	PRTN3
33254	1991	ELANE
33255	1675	CFD
33256	10025	MED16
33257	101954271	RNU6-9
33258	91300	R3HDM4
33259	84634	KISS1R
33260	1820	ARID3A
33261	57418	WDR18
33262	116444	GRIN3B
33263	105372235	LOC105372235
33264	91304	TMEM259
33265	103625684	RNU6-2
33266	1265	CNN2
33267	10347	ABCA7
33268	23526	ARHGAP45
33269	5434	POLR2E
33270	2879	GPX4
33271	22904	SBNO2
33272	102723798	LOC102723798
33273	102725180	LOC102725180
33274	6794	STK11
33275	255057	CBARP
33276	513	ATP5F1D
33277	102723811	LOC102723811
33278	90007	MIDN
33279	107985303	LOC107985303
33280	105372236	LOC105372236
33281	148046	CIRBP-AS1
33282	1153	CIRBP
33283	55009	FAM174C
33284	1943	EFNA2
33285	84939	PWWP3A
33286	100189306	TRF-GAA1-6
33287	100189195	TRN-GTT2-6
33288	374291	NDUFS7
33289	2593	GAMT
33290	26528	DAZAP1
33291	6209	RPS15
33292	10297	APC2
33293	148223	C19orf25
33294	54760	PCSK4
33295	92840	REEP6
33296	339366	ADAMTSL5
33297	107985337	LOC107985337
33298	126520	PLK5
33299	399664	MEX3D
33300	53615	MBD3
33301	10975	UQCR11
33302	6929	TCF3
33303	390874	ONECUT3
33304	101928543	LOC101928543
33305	148229	ATP8B3
33306	57455	REXO1
33307	100302210	MIR1909
33308	100288123	LOC100288123
33309	83855	KLF16
33310	81926	ABHD17A
33311	113178	SCAMP4
33312	113179	ADAT3
33313	105372238	LOC105372238
33314	1455	CSNK1G2
33315	255193	CSNK1G2-AS1
33316	55643	BTBD2
33317	107985278	LOC107985278
33318	2872	MKNK2
33319	126308	MOB3A
33320	113177	IZUMO4
33321	8943	AP3D1
33322	84444	DOT1L
33323	55111	PLEKHJ1
33324	100302283	MIR1227
33325	102466736	MIR6789
33326	8175	SF3A2
33327	268	AMH
33328	100423031	MIR4321
33329	126306	JSRP1
33330	105372240	LOC105372240
33331	4946	OAZ1
33332	374872	PEAK3
33333	645191	LINGO3
33334	101928572	LOC101928572
33335	51690	LSM7
33336	56928	SPPL2B
33337	360200	TMPRSS9
33338	26517	TIMM13
33339	84823	LMNB2
33340	102466806	MIR7108
33341	101928602	LINC01775
33342	4616	GADD45B
33343	2788	GNG7
33344	102465838	MIR7850
33345	148252	DIRAS1
33346	29985	SLC39A3
33347	6449	SGTA
33348	7064	THOP1
33349	115196	ZNF554
33350	148254	ZNF555
33351	80032	ZNF556
33352	126295	ZNF57
33353	101928631	LOC101928631
33354	58492	ZNF77
33355	79816	TLE6
33356	7089	TLE2
33357	166	TLE5
33358	105372242	LOC105372242
33359	2767	GNA11
33360	2769	GNA15
33361	100996351	GNA15-DT
33362	8698	S1PR4
33363	56926	NCLN
33364	60680	CELF5
33365	105372244	LOC105372244
33366	4782	NFIC
33367	284422	SMIM24
33368	105372246	LOC105372246
33369	83475	DOHH
33370	105372245	LOC105372245
33371	51343	FZR1
33372	126321	MFSD12
33373	100128569	TEKTIP1
33374	10362	HMG20B
33375	126326	GIPC3
33376	6915	TBXA2R
33377	404665	CACTIN-AS1
33378	58509	CACTIN
33379	23396	PIP5K1C
33380	27134	TJP3
33381	9546	APBA3
33382	105372248	LOC105372248
33383	116541	MRPL54
33384	84839	RAX2
33385	4145	MATK
33386	23217	ZFR2
33387	85300	ATCAY
33388	27231	NMRK2
33389	1613	DAPK3
33390	693222	MIR637
33391	1938	EEF2
33392	26812	SNORD37
33393	51588	PIAS4
33394	51341	ZBTB7A
33395	5605	MAP2K2
33396	84699	CREB3L3
33397	51548	SIRT6
33398	170961	ANKRD24
33399	10148	EBI3
33400	55702	YJU2
33401	56961	SHD
33402	126259	TMIGD2
33403	79187	FSD1
33404	55620	STAP2
33405	84954	MPND
33406	6455	SH3GL1
33407	10036	CHAF1A
33408	107985297	LOC107985297
33409	80700	UBXN6
33410	100616371	MIR4746
33411	84717	HDGFL2
33412	729359	PLIN4
33413	440503	PLIN5
33414	116844	LRG1
33415	10501	SEMA6B
33416	105372249	LOC105372249
33417	126282	TNFAIP8L1
33418	56005	MYDGF
33419	91039	DPP9
33420	100131094	DPP9-AS1
33421	105372250	LOC105372250
33422	7197	TRG-TCC1-1
33423	100189416	TRV-CAC3-1
33424	284424	MIR7-3HG
33425	407045	MIR7-3
33426	55527	FEM1A
33427	148022	TICAM1
33428	10226	PLIN3
33429	645432	ARRDC5
33430	29128	UHRF1
33431	100616337	MIR4747
33432	23030	KDM4B
33433	5802	PTPRS
33434	105372253	LOC105372253
33435	105372252	LOC105372252
33436	148066	ZNRF4
33437	257000	TINCR
33438	9667	SAFB2
33439	6294	SAFB
33440	107985320	LOC107985320
33441	125988	MICOS13
33442	374875	HSD11B1L
33443	25873	RPL36
33444	9361	LONP1
33445	257062	CATSPERD
33446	163154	PRR22
33447	56931	DUS3L
33448	4902	NRTN
33449	2528	FUT6
33450	2525	FUT3
33451	101928844	LOC101928844
33452	2527	FUT5
33453	126328	NDUFA11
33454	400673	VMAC
33455	828	CAPS
33456	8498	RANBP3
33457	100128568	RANBP3-DT
33458	5990	RFX2
33459	105372255	LOC105372255
33460	81616	ACSBG2
33461	4298	MLLT1
33462	125981	ACER1
33463	8192	CLPP
33464	84266	ALKBH7
33465	5623	PSPN
33466	2962	GTF2F1
33467	102465533	MIR6885
33468	102465473	MIR6790
33469	390877	LOC390877
33470	8570	KHSRP
33471	100500888	MIR3940
33472	284427	SLC25A41
33473	79085	SLC25A23
33474	92359	CRB3
33475	79958	DENND1C
33476	10382	TUBB4A
33477	8744	TNFSF9
33478	970	CD70
33479	8740	TNFSF14
33480	718	C3
33481	56927	GPR108
33482	102465474	MIR6791
33483	9322	TRIP10
33484	107985302	LOC107985302
33485	10045	SH2D3A
33486	7409	VAV1
33487	2015	ADGRE1
33488	105372256	LOC105372256
33489	326342	ADGRE4P
33490	497049	FLJ25758
33491	112268245	LOC112268245
33492	729458	MBD3L2B
33493	284428	MBD3L5
33494	653656	MBD3L4
33495	125997	MBD3L2
33496	653657	MBD3L3
33497	79230	ZNF557
33498	3643	INSR
33499	23370	ARHGEF18
33500	107985284	LOC107985284
33501	92960	PEX11G
33502	374877	TEX45
33503	105372261	LOC105372261
33504	140467	ZNF358
33505	57192	MCOLN1
33506	10908	PNPLA6
33507	57662	CAMSAP3
33508	102465475	MIR6792
33509	56949	XAB2
33510	100131801	PET100
33511	126006	PCP2
33512	6813	STXBP2
33513	56729	RETN
33514	199675	MCEMP1
33515	126003	TRAPPC5
33516	2208	FCER2
33517	105372262	LOC105372262
33518	339390	CLEC4G
33519	30835	CD209
33520	10332	CLEC4M
33521	105372263	LOC105372263
33522	440508	CLEC4GP1
33523	115704	EVI5L
33524	80164	PRR36
33525	388499	LYPLA2P2
33526	80131	LRRC8E
33527	5609	MAP2K7
33528	100507588	TGFBR3L
33529	6618	SNAPC2
33530	404217	CTXN1
33531	10469	TIMM44
33532	1994	ELAVL1
33533	105372266	LOC105372266
33534	6370	CCL25
33535	84467	FBN3
33536	79603	CERS4
33537	107985282	LOC107985282
33538	51293	CD320
33539	4701	NDUFA7
33540	6234	RPS28
33541	256949	KANK3
33542	51129	ANGPTL4
33543	100507567	RAB11B-AS1
33544	100847049	MIR4999
33545	9230	RAB11B
33546	51257	MARCHF2
33547	4670	HNRNPM
33548	84106	PRAM1
33549	84330	ZNF414
33550	4542	MYO1F
33551	81794	ADAMTS10
33552	105372267	NFILZ
33553	107983991	LOC107983991
33554	284382	ACTL9
33555	284383	OR2Z1
33556	148156	ZNF558
33557	85509	MBD3L1
33558	94025	MUC16
33559	125963	OR1M1
33560	390882	OR7G2
33561	125962	OR7G1
33562	390883	OR7G3
33563	57693	ZNF317
33564	162998	OR7D2
33565	125958	OR7D4
33566	26648	OR7E24
33567	374879	ZNF699
33568	84527	ZNF559
33569	100529215	ZNF559-ZNF177
33570	7730	ZNF177
33571	112268250	LOC112268250
33572	10781	ZNF266
33573	105372269	LOC105372269
33574	147741	ZNF560
33575	105372268	LOC105372268
33576	79088	ZNF426
33577	101928238	ZNF426-DT
33578	7675	ZNF121
33579	105376914	LOC105376914
33580	93134	ZNF561
33581	284385	ZNF561-AS1
33582	54811	ZNF562
33583	729648	ZNF812P
33584	105372270	LOC105372270
33585	162993	ZNF846
33586	100505555	LOC100505555
33587	54850	FBXL12
33588	59286	UBL5
33589	100996288	PIN1-DT
33590	5300	PIN1
33591	93145	OLFM2
33592	50509	COL5A3
33593	50700	RDH8
33594	100847093	MIR5589
33595	388503	C3P1
33596	55337	SHFL
33597	83854	ANGPTL6
33598	56342	PPAN
33599	692312	PPAN-P2RY11
33600	692229	SNORD105
33601	100113382	SNORD105B
33602	5032	P2RY11
33603	8666	EIF3G
33604	1786	DNMT1
33605	9294	S1PR2
33606	100422925	MIR4322
33607	51073	MRPL4
33608	105372272	LIMASI
33609	3383	ICAM1
33610	3386	ICAM4
33611	7087	ICAM5
33612	100125288	ZGLP1
33613	112812	FDX2
33614	125950	RAVER1
33615	3385	ICAM3
33616	7297	TYK2
33617	11140	CDC37
33618	100302213	MIR1181
33619	5141	PDE4A
33620	9817	KEAP1
33621	53637	S1PR5
33622	84971	ATG4D
33623	100302226	MIR1238
33624	65095	KRI1
33625	1032	CDKN2D
33626	10053	AP1M2
33627	57153	SLC44A2
33628	147727	ILF3-DT
33629	3609	ILF3
33630	81890	QTRT1
33631	1785	DNM2
33632	693223	MIR638
33633	100616425	MIR4748
33634	406976	MIR199A1
33635	102466737	MIR6793
33636	11018	TMED1
33637	255809	C19orf38
33638	10498	CARM1
33639	78992	YIPF2
33640	90580	TIMM29
33641	6597	SMARCA4
33642	115271120	LDLR-AS1
33643	3949	LDLR
33644	102465534	MIR6886
33645	147841	SPC24
33646	25959	KANK2
33647	57572	DOCK6
33648	105372273	LOC105372273
33649	55908	ANGPTL8
33650	26526	TSPAN16
33651	105372274	HSPC102
33652	9545	RAB3D
33653	374882	TMEM205
33654	126075	CCDC159
33655	64748	PLPPR2
33656	126074	SWSAP1
33657	2057	EPOR
33658	57139	RGL3
33659	115948	ODAD3
33660	5589	PRKCSH
33661	1995	ELAVL3
33662	115950	ZNF653
33663	102465856	MIR7974
33664	51295	ECSIT
33665	1264	CNN1
33666	84337	ELOF1
33667	54	ACP5
33668	199692	ZNF627
33669	664709	HNRNPA1P10
33670	401898	ZNF833P
33671	55552	ZNF823
33672	126068	ZNF441
33673	126069	ZNF491
33674	126070	ZNF440
33675	90594	ZNF439
33676	7620	ZNF69
33677	90592	ZNF700
33678	284390	ZNF763
33679	101928464	ZNF433-AS1
33680	163059	ZNF433
33681	729747	ZNF878
33682	284391	ZNF844
33683	388507	ZNF788P
33684	105372275	LOC105372275
33685	100529855	ZNF625-ZNF20
33686	7568	ZNF20
33687	90589	ZNF625
33688	7695	ZNF136
33689	100289333	LOC100289333
33690	107984139	LOC107984139
33691	51710	ZNF44
33692	147837	ZNF563
33693	79973	ZNF442
33694	90576	ZNF799
33695	10224	ZNF443
33696	163051	ZNF709
33697	163050	ZNF564
33698	105372278	LINC02926
33699	57474	ZNF490
33700	163049	ZNF791
33701	105372279	LOC105372279
33702	4125	MAN2B1
33703	84292	WDR83
33704	51398	WDR83OS
33705	1725	DHPS
33706	105372280	GNG14
33707	84261	FBXW9
33708	30000	TNPO2
33709	106633804	SNORD135
33710	26810	SNORD41
33711	79002	TRIR
33712	439	GET3
33713	54831	BEST2
33714	29911	HOOK2
33715	100847071	MIR5684
33716	3726	JUNB
33717	7001	PRDX2
33718	10535	RNASEH2A
33719	83546	RTBDN
33720	105372281	LOC105372281
33721	22983	MAST1
33722	102466196	MIR6794
33723	1777	DNASE2
33724	10661	KLF1
33725	2639	GCDH
33726	256126	SYCE2
33727	100847016	MIR5695
33728	2193	FARSA
33729	106144598	FARSA-AS1
33730	811	CALR
33731	102466659	MIR6515
33732	5886	RAD23A
33733	90480	GADD45GIP1
33734	199699	DAND5
33735	4784	NFIX
33736	107985286	LOC107985286
33737	4066	LYL1
33738	105372282	LOC105372282
33739	55621	TRMT1
33740	112939	NACC1
33741	8677	STX10
33742	9592	IER2
33743	107985288	LOC107985288
33744	773	CACNA1A
33745	105372283	LOC105372283
33746	107985287	LOC107985287
33747	105372284	LOC105372284
33748	81576	YJU2B
33749	84245	MRI1
33750	28974	C19orf53
33751	65249	ZSWIM4
33752	107985334	LOC107985334
33753	284454	MIR23AHG
33754	407013	MIR24-2
33755	407018	MIR27A
33756	407010	MIR23A
33757	342977	NANOS3
33758	406957	MIR181C
33759	574457	MIR181D
33760	79173	BRME1
33761	54862	CC2D1A
33762	79883	PODNL1
33763	90379	DCAF15
33764	5989	RFX1
33765	107985309	LOC107985309
33766	117579	RLN3
33767	9466	IL27RA
33768	342979	PALM3
33769	113230	MISP3
33770	102466515	MIR1199
33771	646457	C19orf67
33772	90378	SAMD1
33773	5566	PRKACA
33774	55723	ASF1B
33775	100507373	ADGRL1-AS1
33776	22859	ADGRL1
33777	105372288	LINC01841
33778	101928845	LINC01842
33779	976	ADGRE5
33780	10212	DDX39A
33781	5585	PKN1
33782	5731	PTGER1
33783	10755	GIPC1
33784	3337	DNAJB1
33785	9524	TECR
33786	693224	MIR639
33787	112268253	LOC112268253
33788	4713	NDUFB7
33789	388512	CLEC17A
33790	84658	ADGRE3
33791	106635534	SNORA104
33792	107985308	LOC107985308
33793	84449	ZNF333
33794	30817	ADGRE2
33795	26664	OR7C1
33796	26659	OR7A5
33797	390892	OR7A10
33798	26333	OR7A17
33799	26658	OR7C2
33800	6511	SLC1A6
33801	126402	CCDC105
33802	23581	CASP14
33803	126370	OR1I1
33804	85360	SYDE1
33805	10994	ILVBL
33806	4854	NOTCH3
33807	102465476	MIR6795
33808	79852	EPHX3
33809	23476	BRD4
33810	10270	AKAP8
33811	26993	AKAP8L
33812	58525	WIZ
33813	100302127	MIR1470
33814	64926	RASAL3
33815	114770	PGLYRP2
33816	126410	CYP4F22
33817	11283	CYP4F8
33818	4051	CYP4F3
33819	66002	CYP4F12
33820	26538	OR10H2
33821	26532	OR10H3
33822	388514	CYP4F24P
33823	284433	OR10H5
33824	26539	OR10H1
33825	105372290	LINC01764
33826	652995	UCA1
33827	102724279	CLEC4OP
33828	105369202	LOC105369202
33829	8529	CYP4F2
33830	57834	CYP4F11
33831	126541	OR10H4
33832	105372291	LOC105372291
33833	126536	LINC00661
33834	148231	LINC00905
33835	105372292	LINC01855
33836	7171	TPM4
33837	4218	RAB8A
33838	84941	HSH2D
33839	117286	CIB3
33840	26017	FAM32A
33841	8907	AP1M1
33842	10365	KLF2
33843	58513	EPS15L1
33844	125972	CALR3
33845	84167	C19orf44
33846	10523	CHERP
33847	79939	SLC35E1
33848	105372295	LOC105372295
33849	9441	MED26
33850	105372296	LOC105372296
33851	79086	SMIM7
33852	79041	TMEM38A
33853	284434	NWD1
33854	23309	SIN3B
33855	9002	F2RL3
33856	27151	CPAMD8
33857	93323	HAUS8
33858	4650	MYO9B
33859	109623483	SNORA118
33860	55850	USE1
33861	79629	OCEL1
33862	2063	NR2F6
33863	83878	USHBP1
33864	29086	BABAM1
33865	126549	ANKLE1
33866	79575	ABHD8
33867	64981	MRPL34
33868	79016	DDA1
33869	57719	ANO8
33870	84705	GTPBP3
33871	83483	PLVAP
33872	105372298	LOC105372298
33873	110806280	CCDC194
33874	684	BST2
33875	105221694	BISPR
33876	93343	MVB12A
33877	100130519	TMEM221
33878	115861	NXNL1
33879	376497	SLC27A1
33880	100507551	PGLS-DT
33881	25796	PGLS
33882	199786	NIBAN3
33883	79709	COLGALT1
33884	23025	UNC13A
33885	55201	MAP1S
33886	23149	FCHO1
33887	10331	B3GNT3
33888	3640	INSL3
33889	3718	JAK3
33890	6142	RPL18A
33891	26780	SNORA68
33892	6528	SLC5A5
33893	115098	CCDC124
33894	3780	KCNN1
33895	27106	ARRDC2
33896	3594	IL12RB1
33897	23031	MAST3
33898	5296	PIK3R2
33899	10437	IFI30
33900	84769	MPV17L2
33901	5864	RAB3A
33902	102725254	LOC102725254
33903	5143	PDE4C
33904	729966	LOC729966
33905	80726	IQCN
33906	3727	JUND
33907	100422833	MIR3188
33908	25804	LSM4
33909	105372300	LOC105372300
33910	54858	PGPEP1
33911	9518	GDF15
33912	100422943	MIR3189
33913	126364	LRRC25
33914	170463	SSBP4
33915	51477	ISYNA1
33916	8178	ELL
33917	23770	FKBP8
33918	79036	KXD1
33919	7311	UBA52
33920	55049	REX1BD
33921	9244	CRLF1
33922	25789	TMEM59L
33923	55295	KLHL26
33924	23373	CRTC1
33925	1311	COMP
33926	107985321	LOC107985321
33927	5976	UPF1
33928	10715	CERS1
33929	2657	GDF1
33930	11316	COPE
33931	54555	DDX49
33932	9454	HOMER3
33933	102724360	HOMER3-AS1
33934	107985268	LOC107985268
33935	10147	SUGP2
33936	93436	ARMC6
33937	284439	SLC25A42
33938	54929	TMEM161A
33939	4207	BORCS8-MEF2B
33940	100271849	MEF2B
33941	729991	BORCS8
33942	8625	RFXANK
33943	126382	NR2C2AP
33944	1463	NCAN
33945	404037	HAPLN4
33946	53345	TM6SF2
33947	57794	SUGP1
33948	23383	MAU2
33949	54815	GATAD2A
33950	693225	MIR640
33951	83983	TSSK6
33952	51079	NDUFA13
33953	374887	YJEFN3
33954	148113	CILP2
33955	80714	PBX4
33956	9170	LPAR2
33957	51291	GMIP
33958	57130	ATP13A1
33959	94039	ZNF101
33960	7561	ZNF14
33961	101060187	LOC101060187
33962	284440	LINC00663
33963	112267872	LOC112267872
33964	7608	ZNF56P
33965	440515	ZNF506
33966	56242	ZNF253
33967	81931	ZNF93
33968	91120	ZNF682
33969	105372308	LOC105372308
33970	105372309	LOC105372309
33971	7643	ZNF90
33972	105372310	LOC105372310
33973	90649	ZNF486
33974	105372311	LOC105372311
33975	102724427	LOC102724427
33976	105372314	LOC105372314
33977	664701	ZNF826P
33978	100302179	MIR1270
33979	105372317	LOC105372317
33980	105372316	LOC105372316
33981	100129842	ZNF737
33982	105372318	LOC105372318
33983	199777	ZNF626
33984	105372319	LOC105372319
33985	7617	ZNF66
33986	7639	ZNF85
33987	112268247	LOC112268247
33988	80264	ZNF430
33989	148206	ZNF714
33990	170959	ZNF431
33991	7562	ZNF708
33992	148203	ZNF738
33993	284443	ZNF493
33994	105372321	LOC105372321
33995	400680	LINC00664
33996	353088	ZNF429
33997	101929007	LOC101929007
33998	105372323	LOC105372323
33999	400682	LOC400682
34000	163227	ZNF100
34001	641367	CCNYL6
34002	7594	ZNF43
34003	105372324	LOC105372324
34004	105372326	LOC105372326
34005	112268249	LOC112268249
34006	105372325	LOC105372325
34007	7757	ZNF208
34008	112268248	LOC112268248
34009	113835	ZNF257
34010	163223	ZNF676
34011	105372328	LOC105372328
34012	107985324	LOC107985324
34013	100287226	ZNF729
34014	105372330	LOC105372330
34015	148198	ZNF98
34016	105376917	LOC105376917
34017	101929124	LOC101929124
34018	100128139	LINC01233
34019	105372331	LOC105372331
34020	440518	GOLGA2P9
34021	100996349	LOC100996349
34022	374890	LINC01785
34023	57615	ZNF492
34024	7652	ZNF99
34025	646864	ZNF723
34026	105372332	LOC105372332
34027	388523	ZNF728
34028	101929164	LINC01859
34029	101929144	LINC01858
34030	100129543	ZNF730
34031	440519	ZNF724
34032	100132815	IPO5P1
34033	7644	ZNF91
34034	107985285	LOC107985285
34035	104472717	LINC01224
34036	105372335	LOC105372335
34037	105372334	LOC105372334
34038	105372337	LOC105372337
34039	105372338	LOC105372338
34040	105372339	LOC105372339
34041	171392	ZNF675
34042	148213	ZNF681
34043	388524	RPSA2
34044	730087	ZNF726
34045	100505851	LOC100505851
34046	9534	ZNF254
34047	100101266	HAVCR1P1
34048	105372345	LOC105372345
34049	148189	LINC00662
34050	101927151	LINC02987
34051	105372348	LOC105372348
34052	105372347	LOC105372347
34053	105372346	LOC105372346
34054	107985269	LOC107985269
34055	100420587	LOC100420587
34056	105372349	LOC105372349
34057	102724908	LOC102724908
34058	107985336	LOC107985336
34059	107985335	LOC107985335
34060	148145	LINC00906
34061	102724958	LOC102724958
34062	100505835	LINC01532
34063	7386	UQCRFS1
34064	105372352	UQCRFS1-DT
34065	284395	VSTM2B-DT
34066	342865	VSTM2B
34067	10775	POP4
34068	105372353	LOC105372353
34069	79156	PLEKHF1
34070	83636	C19orf12
34071	107985345	LOC107985345
34072	898	CCNE1
34073	8725	URI1
34074	107985271	LOC107985271
34075	9745	ZNF536
34076	105372354	LOC105372354
34077	107985280	LINC01834
34078	105372355	LOC105372355
34079	105372358	LOC105372358
34080	105372356	LOC105372356
34081	57616	TSHZ3
34082	107985312	LINC01791
34083	107985311	TSHZ3-AS1
34084	105372360	LINC02841
34085	100507527	THEG5
34086	105372361	LOC105372361
34087	105372362	LOC105372362
34088	105372363	LINC01837
34089	105372364	LOC105372364
34090	100996665	LINC01533
34091	105376899	LOC105376899
34092	101927411	LINC01782
34093	107985270	LOC107985270
34094	22847	ZNF507
34095	400684	DPY19L3-DT
34096	147991	DPY19L3
34097	9141	PDCD5
34098	84079	ANKRD27
34099	109616972	SNORA68B
34100	388531	RGS9BP
34101	390916	NUDT19
34102	105372368	LOC105372368
34103	91646	TDRD12
34104	11136	SLC7A9
34105	84902	CEP89
34106	91442	FAAP24
34107	85415	RHPN2
34108	55094	GPATCH1
34109	126248	WDR88
34110	100189006	TRT-AGT1-3
34111	4037	LRP3
34112	56301	SLC7A10
34113	1050	CEBPA
34114	80054	CEBPA-DT
34115	1054	CEBPG
34116	5184	PEPD
34117	105372370	LOC105372370
34118	100996681	LOC100996681
34119	64377	CHST8
34120	79047	KCTD15
34121	105372371	LOC105372371
34122	26065	LSM14A
34123	9710	GARRE1
34124	2821	GPI
34125	84306	PDCD2L
34126	10054	UBA2
34127	126374	WTIP
34128	100129800	ZNF807P
34129	105372374	LOC105372374
34130	643719	SCGB1B2P
34131	284402	SCGB2B2
34132	100130342	SCGB2B3P
34133	55900	ZNF302
34134	339318	ZNF181
34135	148103	ZNF599
34136	400685	LINC01801
34137	100652909	LINC00904
34138	105372377	LOC105372377
34139	100652911	LINC01838
34140	102723513	ZNF30-AS1
34141	90075	ZNF30
34142	126375	ZNF792
34143	57655	GRAMD1A
34144	6324	SCN1B
34145	3249	HPN
34146	100128675	HPN-AS1
34147	5349	FXYD3
34148	102466205	MIR6887
34149	163175	LGI4
34150	5348	FXYD1
34151	53822	FXYD7
34152	53827	FXYD5
34153	105372379	LOC105372379
34154	148109	FAM187B
34155	51599	LSR
34156	105372380	LOC105372380
34157	7392	USF2
34158	57817	HAMP
34159	4099	MAG
34160	933	CD22
34161	100847070	MIR5196
34162	2864	FFAR1
34163	2865	FFAR3
34164	2866	GPR42
34165	100128682	LINC01531
34166	101927522	LOC101927522
34167	2867	FFAR2
34168	388533	KRTDAP
34169	93099	DMKN
34170	374897	SBSN
34171	26330	GAPDHS
34172	100506469	TMEM147-AS1
34173	10430	TMEM147
34174	495	ATP4A
34175	102723617	LINC01766
34176	23354	HAUS5
34177	79171	RBM42
34178	2116	ETV2
34179	1340	COX6B1
34180	11045	UPK1A
34181	100862728	UPK1A-AS1
34182	27033	ZBTB32
34183	9757	KMT2B
34184	79713	IGFLR1
34185	199746	U2AF1L4
34186	55851	PSENEN
34187	55957	LIN37
34188	126393	HSPB6
